REF_DATE,GEO,DGUID,Indicators,Characteristics,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE
2021/2022,Nunavut,2016A000262,"Life satisfaction, satisfied or very satisfied","Low 95% confidence interval, number of persons",Number,223,units,0,v115297559,57.1.1.24.2,24200
2015/2016,Nunavut,2016A000262,"Life satisfaction, satisfied or very satisfied","High 95% confidence interval, number of persons",Number,223,units,0,v115297560,57.1.1.24.3,23900
2017/2018,Nunavut,2016A000262,"Life satisfaction, satisfied or very satisfied","High 95% confidence interval, number of persons",Number,223,units,0,v115297560,57.1.1.24.3,24400
2019/2020,Nunavut,2016A000262,"Life satisfaction, satisfied or very satisfied","High 95% confidence interval, number of persons",Number,223,units,0,v115297560,57.1.1.24.3,17400
2021/2022,Nunavut,2016A000262,"Life satisfaction, satisfied or very satisfied","High 95% confidence interval, number of persons",Number,223,units,0,v115297560,57.1.1.24.3,27300
2015/2016,Nunavut,2016A000262,"Life satisfaction, satisfied or very satisfied",Percent,Percent,239,units,0,v115297561,57.1.1.24.4,85.6
2017/2018,Nunavut,2016A000262,"Life satisfaction, satisfied or very satisfied",Percent,Percent,239,units,0,v115297561,57.1.1.24.4,85.5
2019/2020,Nunavut,2016A000262,"Life satisfaction, satisfied or very satisfied",Percent,Percent,239,units,0,v115297561,57.1.1.24.4,87.7
2021/2022,Nunavut,2016A000262,"Life satisfaction, satisfied or very satisfied",Percent,Percent,239,units,0,v115297561,57.1.1.24.4,86.9
2015/2016,Nunavut,2016A000262,"Life satisfaction, satisfied or very satisfied","Low 95% confidence interval, percent",Percent,239,units,0,v115297562,57.1.1.24.5,80.8
2017/2018,Nunavut,2016A000262,"Life satisfaction, satisfied or very satisfied","Low 95% confidence interval, percent",Percent,239,units,0,v115297562,57.1.1.24.5,80.9
2019/2020,Nunavut,2016A000262,"Life satisfaction, satisfied or very satisfied","Low 95% confidence interval, percent",Percent,239,units,0,v115297562,57.1.1.24.5,81
2021/2022,Nunavut,2016A000262,"Life satisfaction, satisfied or very satisfied","Low 95% confidence interval, percent",Percent,239,units,0,v115297562,57.1.1.24.5,80.7
2015/2016,Nunavut,2016A000262,"Life satisfaction, satisfied or very satisfied","High 95% confidence interval, percent",Percent,239,units,0,v115297563,57.1.1.24.6,89.3
2017/2018,Nunavut,2016A000262,"Life satisfaction, satisfied or very satisfied","High 95% confidence interval, percent",Percent,239,units,0,v115297563,57.1.1.24.6,89.1
2019/2020,Nunavut,2016A000262,"Life satisfaction, satisfied or very satisfied","High 95% confidence interval, percent",Percent,239,units,0,v115297563,57.1.1.24.6,92.3
2021/2022,Nunavut,2016A000262,"Life satisfaction, satisfied or very satisfied","High 95% confidence interval, percent",Percent,239,units,0,v115297563,57.1.1.24.6,91.4
2015/2016,Nunavut,2016A000262,"Life satisfaction, satisfied or very satisfied",Statistically different from the Canada rate,Number,223,units,0,v115892514,57.1.1.24.7,-1
2017/2018,Nunavut,2016A000262,"Life satisfaction, satisfied or very satisfied",Statistically different from the Canada rate,Number,223,units,0,v115892514,57.1.1.24.7,-1
2019/2020,Nunavut,2016A000262,"Life satisfaction, satisfied or very satisfied",Statistically different from the Canada rate,Number,223,units,0,v115892514,57.1.1.24.7,0
2021/2022,Nunavut,2016A000262,"Life satisfaction, satisfied or very satisfied",Statistically different from the Canada rate,Number,223,units,0,v115892514,57.1.1.24.7,0
2017/2018,Nunavut,2016A000262,"Life satisfaction, satisfied or very satisfied",Statistically different from previous reference period,Number,223,units,0,v1078793836,57.1.1.24.9,0
2019/2020,Nunavut,2016A000262,"Life satisfaction, satisfied or very satisfied",Statistically different from previous reference period,Number,223,units,0,v1078793836,57.1.1.24.9,0
2021/2022,Nunavut,2016A000262,"Life satisfaction, satisfied or very satisfied",Statistically different from previous reference period,Number,223,units,0,v1078793836,57.1.1.24.9,0
2017/2018,"Lethbridge, Alberta",2016B050348810,"Perceived mental health, very good or excellent",Number of persons,Number,223,units,0,v1078939389,101.1.1.3.1,71000
2019/2020,"Lethbridge, Alberta",2016B050348810,"Perceived mental health, very good or excellent",Number of persons,Number,223,units,0,v1078939389,101.1.1.3.1,67700
2021/2022,"Lethbridge, Alberta",2016B050348810,"Perceived mental health, very good or excellent",Number of persons,Number,223,units,0,v1078939389,101.1.1.3.1,55000
2017/2018,"Lethbridge, Alberta",2016B050348810,"Perceived mental health, very good or excellent","Low 95% confidence interval, number of persons",Number,223,units,0,v1078939390,101.1.1.3.2,63100
2019/2020,"Lethbridge, Alberta",2016B050348810,"Perceived mental health, very good or excellent","Low 95% confidence interval, number of persons",Number,223,units,0,v1078939390,101.1.1.3.2,58000
2021/2022,"Lethbridge, Alberta",2016B050348810,"Perceived mental health, very good or excellent","Low 95% confidence interval, number of persons",Number,223,units,0,v1078939390,101.1.1.3.2,48600
2017/2018,"Lethbridge, Alberta",2016B050348810,"Perceived mental health, very good or excellent","High 95% confidence interval, number of persons",Number,223,units,0,v1078939391,101.1.1.3.3,78700
2019/2020,"Lethbridge, Alberta",2016B050348810,"Perceived mental health, very good or excellent","High 95% confidence interval, number of persons",Number,223,units,0,v1078939391,101.1.1.3.3,74900
2021/2022,"Lethbridge, Alberta",2016B050348810,"Perceived mental health, very good or excellent","High 95% confidence interval, number of persons",Number,223,units,0,v1078939391,101.1.1.3.3,61900
2017/2018,"Lethbridge, Alberta",2016B050348810,"Perceived mental health, very good or excellent",Percent,Percent,239,units,0,v1078939392,101.1.1.3.4,69.5
2019/2020,"Lethbridge, Alberta",2016B050348810,"Perceived mental health, very good or excellent",Percent,Percent,239,units,0,v1078939392,101.1.1.3.4,62.2
2021/2022,"Lethbridge, Alberta",2016B050348810,"Perceived mental health, very good or excellent",Percent,Percent,239,units,0,v1078939392,101.1.1.3.4,50.6
2017/2018,"Lethbridge, Alberta",2016B050348810,"Perceived mental health, very good or excellent","Low 95% confidence interval, percent",Percent,239,units,0,v1078939393,101.1.1.3.5,64.4
2019/2020,"Lethbridge, Alberta",2016B050348810,"Perceived mental health, very good or excellent","Low 95% confidence interval, percent",Percent,239,units,0,v1078939393,101.1.1.3.5,56.1
2021/2022,"Lethbridge, Alberta",2016B050348810,"Perceived mental health, very good or excellent","Low 95% confidence interval, percent",Percent,239,units,0,v1078939393,101.1.1.3.5,45.8
2017/2018,"Lethbridge, Alberta",2016B050348810,"Perceived mental health, very good or excellent","High 95% confidence interval, percent",Percent,239,units,0,v1078939394,101.1.1.3.6,74.1
2019/2020,"Lethbridge, Alberta",2016B050348810,"Perceived mental health, very good or excellent","High 95% confidence interval, percent",Percent,239,units,0,v1078939394,101.1.1.3.6,67.9
2021/2022,"Lethbridge, Alberta",2016B050348810,"Perceived mental health, very good or excellent","High 95% confidence interval, percent",Percent,239,units,0,v1078939394,101.1.1.3.6,55.3
2017/2018,"Lethbridge, Alberta",2016B050348810,"Perceived mental health, very good or excellent",Statistically different from the Canada rate,Number,223,units,0,v1078939395,101.1.1.3.7,0
2019/2020,"Lethbridge, Alberta",2016B050348810,"Perceived mental health, very good or excellent",Statistically different from the Canada rate,Number,223,units,0,v1078939395,101.1.1.3.7,0
2021/2022,"Lethbridge, Alberta",2016B050348810,"Perceived mental health, very good or excellent",Statistically different from the Canada rate,Number,223,units,0,v1078939395,101.1.1.3.7,-1
2017/2018,"Lethbridge, Alberta",2016B050348810,"Perceived mental health, very good or excellent",Statistically different from the provincial rate,Number,223,units,0,v1078939396,101.1.1.3.8,0
2019/2020,"Lethbridge, Alberta",2016B050348810,"Perceived mental health, very good or excellent",Statistically different from the provincial rate,Number,223,units,0,v1078939396,101.1.1.3.8,0
2021/2022,"Lethbridge, Alberta",2016B050348810,"Perceived mental health, very good or excellent",Statistically different from the provincial rate,Number,223,units,0,v1078939396,101.1.1.3.8,
2017/2018,"Lethbridge, Alberta",2016B050348810,"Perceived mental health, very good or excellent",Statistically different from previous reference period,Number,223,units,0,v1078934518,101.1.1.3.9,
2019/2020,"Lethbridge, Alberta",2016B050348810,"Perceived mental health, very good or excellent",Statistically different from previous reference period,Number,223,units,0,v1078934518,101.1.1.3.9,0
2021/2022,"Lethbridge, Alberta",2016B050348810,"Perceived mental health, very good or excellent",Statistically different from previous reference period,Number,223,units,0,v1078934518,101.1.1.3.9,-1
2017/2018,"Lethbridge, Alberta",2016B050348810,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v1078939397,101.1.1.4.1,7600
2019/2020,"Lethbridge, Alberta",2016B050348810,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v1078939397,101.1.1.4.1,12300
2021/2022,"Lethbridge, Alberta",2016B050348810,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v1078939397,101.1.1.4.1,16300
2017/2018,"Lethbridge, Alberta",2016B050348810,"Perceived mental health, fair or poor","Low 95% confidence interval, number of persons",Number,223,units,0,v1078939398,101.1.1.4.2,5400
2019/2020,"Lethbridge, Alberta",2016B050348810,"Perceived mental health, fair or poor","Low 95% confidence interval, number of persons",Number,223,units,0,v1078939398,101.1.1.4.2,8200
2021/2022,"Lethbridge, Alberta",2016B050348810,"Perceived mental health, fair or poor","Low 95% confidence interval, number of persons",Number,223,units,0,v1078939398,101.1.1.4.2,12600
2017/2018,"Lethbridge, Alberta",2016B050348810,"Perceived mental health, fair or poor","High 95% confidence interval, number of persons",Number,223,units,0,v1078939399,101.1.1.4.3,11000
2019/2020,"Lethbridge, Alberta",2016B050348810,"Perceived mental health, fair or poor","High 95% confidence interval, number of persons",Number,223,units,0,v1078939399,101.1.1.4.3,17200
2021/2022,"Lethbridge, Alberta",2016B050348810,"Perceived mental health, fair or poor","High 95% confidence interval, number of persons",Number,223,units,0,v1078939399,101.1.1.4.3,20700
2017/2018,"Lethbridge, Alberta",2016B050348810,"Perceived mental health, fair or poor",Percent,Percent,239,units,0,v1078939400,101.1.1.4.4,7.4
2019/2020,"Lethbridge, Alberta",2016B050348810,"Perceived mental health, fair or poor",Percent,Percent,239,units,0,v1078939400,101.1.1.4.4,11.3
2021/2022,"Lethbridge, Alberta",2016B050348810,"Perceived mental health, fair or poor",Percent,Percent,239,units,0,v1078939400,101.1.1.4.4,15
2017/2018,"Lethbridge, Alberta",2016B050348810,"Perceived mental health, fair or poor","Low 95% confidence interval, percent",Percent,239,units,0,v1078939401,101.1.1.4.5,5.2
2019/2020,"Lethbridge, Alberta",2016B050348810,"Perceived mental health, fair or poor","Low 95% confidence interval, percent",Percent,239,units,0,v1078939401,101.1.1.4.5,7.9
2021/2022,"Lethbridge, Alberta",2016B050348810,"Perceived mental health, fair or poor","Low 95% confidence interval, percent",Percent,239,units,0,v1078939401,101.1.1.4.5,11.8
2017/2018,"Lethbridge, Alberta",2016B050348810,"Perceived mental health, fair or poor","High 95% confidence interval, percent",Percent,239,units,0,v1078939402,101.1.1.4.6,10.5
2019/2020,"Lethbridge, Alberta",2016B050348810,"Perceived mental health, fair or poor","High 95% confidence interval, percent",Percent,239,units,0,v1078939402,101.1.1.4.6,15.9
2021/2022,"Lethbridge, Alberta",2016B050348810,"Perceived mental health, fair or poor","High 95% confidence interval, percent",Percent,239,units,0,v1078939402,101.1.1.4.6,19
2017/2018,"Lethbridge, Alberta",2016B050348810,"Perceived mental health, fair or poor",Statistically different from the Canada rate,Number,223,units,0,v1078939403,101.1.1.4.7,0
2019/2020,"Lethbridge, Alberta",2016B050348810,"Perceived mental health, fair or poor",Statistically different from the Canada rate,Number,223,units,0,v1078939403,101.1.1.4.7,0
2021/2022,"Lethbridge, Alberta",2016B050348810,"Perceived mental health, fair or poor",Statistically different from the Canada rate,Number,223,units,0,v1078939403,101.1.1.4.7,0
2017/2018,"Lethbridge, Alberta",2016B050348810,"Perceived mental health, fair or poor",Statistically different from the provincial rate,Number,223,units,0,v1078939404,101.1.1.4.8,0
2019/2020,"Lethbridge, Alberta",2016B050348810,"Perceived mental health, fair or poor",Statistically different from the provincial rate,Number,223,units,0,v1078939404,101.1.1.4.8,0
2021/2022,"Lethbridge, Alberta",2016B050348810,"Perceived mental health, fair or poor",Statistically different from the provincial rate,Number,223,units,0,v1078939404,101.1.1.4.8,
2017/2018,"Lethbridge, Alberta",2016B050348810,"Perceived mental health, fair or poor",Statistically different from previous reference period,Number,223,units,0,v1078934519,101.1.1.4.9,
2019/2020,"Lethbridge, Alberta",2016B050348810,"Perceived mental health, fair or poor",Statistically different from previous reference period,Number,223,units,0,v1078934519,101.1.1.4.9,0
2021/2022,"Lethbridge, Alberta",2016B050348810,"Perceived mental health, fair or poor",Statistically different from previous reference period,Number,223,units,0,v1078934519,101.1.1.4.9,0
2017/2018,"Lethbridge, Alberta",2016B050348810,"Perceived life stress, most days quite a bit or extremely stressful",Number of persons,Number,223,units,0,v1078939405,101.1.1.5.1,18100
2019/2020,"Lethbridge, Alberta",2016B050348810,"Perceived life stress, most days quite a bit or extremely stressful",Number of persons,Number,223,units,0,v1078939405,101.1.1.5.1,24600
2021/2022,"Lethbridge, Alberta",2016B050348810,"Perceived life stress, most days quite a bit or extremely stressful",Number of persons,Number,223,units,0,v1078939405,101.1.1.5.1,24300
2017/2018,"Lethbridge, Alberta",2016B050348810,"Perceived life stress, most days quite a bit or extremely stressful","Low 95% confidence interval, number of persons",Number,223,units,0,v1078939406,101.1.1.5.2,14300
2019/2020,"Lethbridge, Alberta",2016B050348810,"Perceived life stress, most days quite a bit or extremely stressful","Low 95% confidence interval, number of persons",Number,223,units,0,v1078939406,101.1.1.5.2,19500
