REF_DATE,GEO,DGUID,Indicators,Characteristics,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE
2011/2012,British Columbia,59,"Perceived mental health, very good or excellent",Statistically different from previous reference period,Number,223,units,0,v42961705,146.1.1.2.12,-1
2013/2014,British Columbia,59,"Perceived mental health, very good or excellent",Statistically different from previous reference period,Number,223,units,0,v42961705,146.1.1.2.12,0
2007/2008,British Columbia,59,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v47994495,146.1.1.37.1,218604
2009/2010,British Columbia,59,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v47994495,146.1.1.37.1,221388
2011/2012,British Columbia,59,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v47994495,146.1.1.37.1,265507
2013/2014,British Columbia,59,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v47994495,146.1.1.37.1,305386
2007/2008,British Columbia,59,"Perceived mental health, fair or poor","Low 95% confidence interval, number of persons",Number,223,units,0,v47994499,146.1.1.37.2,196243
2009/2010,British Columbia,59,"Perceived mental health, fair or poor","Low 95% confidence interval, number of persons",Number,223,units,0,v47994499,146.1.1.37.2,197387
2011/2012,British Columbia,59,"Perceived mental health, fair or poor","Low 95% confidence interval, number of persons",Number,223,units,0,v47994499,146.1.1.37.2,239210
2013/2014,British Columbia,59,"Perceived mental health, fair or poor","Low 95% confidence interval, number of persons",Number,223,units,0,v47994499,146.1.1.37.2,273521
2007/2008,British Columbia,59,"Perceived mental health, fair or poor","High 95% confidence interval, number of persons",Number,223,units,0,v47994500,146.1.1.37.3,240965
2009/2010,British Columbia,59,"Perceived mental health, fair or poor","High 95% confidence interval, number of persons",Number,223,units,0,v47994500,146.1.1.37.3,245389
2011/2012,British Columbia,59,"Perceived mental health, fair or poor","High 95% confidence interval, number of persons",Number,223,units,0,v47994500,146.1.1.37.3,291805
2013/2014,British Columbia,59,"Perceived mental health, fair or poor","High 95% confidence interval, number of persons",Number,223,units,0,v47994500,146.1.1.37.3,337250
2007/2008,British Columbia,59,"Perceived mental health, fair or poor",Percent,Percent,239,units,0,v47994502,146.1.1.37.5,6.1
2009/2010,British Columbia,59,"Perceived mental health, fair or poor",Percent,Percent,239,units,0,v47994502,146.1.1.37.5,5.9
2011/2012,British Columbia,59,"Perceived mental health, fair or poor",Percent,Percent,239,units,0,v47994502,146.1.1.37.5,6.9
2013/2014,British Columbia,59,"Perceived mental health, fair or poor",Percent,Percent,239,units,0,v47994502,146.1.1.37.5,7.9
2007/2008,British Columbia,59,"Perceived mental health, fair or poor","Low 95% confidence interval, percent",Percent,239,units,0,v47994503,146.1.1.37.6,5.5
2009/2010,British Columbia,59,"Perceived mental health, fair or poor","Low 95% confidence interval, percent",Percent,239,units,0,v47994503,146.1.1.37.6,5.3
2011/2012,British Columbia,59,"Perceived mental health, fair or poor","Low 95% confidence interval, percent",Percent,239,units,0,v47994503,146.1.1.37.6,6.2
2013/2014,British Columbia,59,"Perceived mental health, fair or poor","Low 95% confidence interval, percent",Percent,239,units,0,v47994503,146.1.1.37.6,7
2007/2008,British Columbia,59,"Perceived mental health, fair or poor","High 95% confidence interval, percent",Percent,239,units,0,v47994504,146.1.1.37.7,6.7
2009/2010,British Columbia,59,"Perceived mental health, fair or poor","High 95% confidence interval, percent",Percent,239,units,0,v47994504,146.1.1.37.7,6.5
2011/2012,British Columbia,59,"Perceived mental health, fair or poor","High 95% confidence interval, percent",Percent,239,units,0,v47994504,146.1.1.37.7,7.6
2013/2014,British Columbia,59,"Perceived mental health, fair or poor","High 95% confidence interval, percent",Percent,239,units,0,v47994504,146.1.1.37.7,8.7
2007/2008,British Columbia,59,"Perceived mental health, fair or poor",Statistically different from the Canada rate,Number,223,units,0,v47994506,146.1.1.37.9,1
2009/2010,British Columbia,59,"Perceived mental health, fair or poor",Statistically different from the Canada rate,Number,223,units,0,v47994506,146.1.1.37.9,1
2011/2012,British Columbia,59,"Perceived mental health, fair or poor",Statistically different from the Canada rate,Number,223,units,0,v47994506,146.1.1.37.9,1
2013/2014,British Columbia,59,"Perceived mental health, fair or poor",Statistically different from the Canada rate,Number,223,units,0,v47994506,146.1.1.37.9,1
2007/2008,British Columbia,59,"Perceived mental health, fair or poor",Statistically different from previous reference period,Number,223,units,0,v47994498,146.1.1.37.12,0
2009/2010,British Columbia,59,"Perceived mental health, fair or poor",Statistically different from previous reference period,Number,223,units,0,v47994498,146.1.1.37.12,0
2011/2012,British Columbia,59,"Perceived mental health, fair or poor",Statistically different from previous reference period,Number,223,units,0,v47994498,146.1.1.37.12,1
2013/2014,British Columbia,59,"Perceived mental health, fair or poor",Statistically different from previous reference period,Number,223,units,0,v47994498,146.1.1.37.12,0
2007/2008,British Columbia,59,"Life satisfaction, satisfied or very satisfied",Number of persons,Number,223,units,0,v49126929,146.1.1.45.1,3270729
2009/2010,British Columbia,59,"Life satisfaction, satisfied or very satisfied",Number of persons,Number,223,units,0,v49126929,146.1.1.45.1,3399660
2011/2012,British Columbia,59,"Life satisfaction, satisfied or very satisfied",Number of persons,Number,223,units,0,v49126929,146.1.1.45.1,3479901
2013/2014,British Columbia,59,"Life satisfaction, satisfied or very satisfied",Number of persons,Number,223,units,0,v49126929,146.1.1.45.1,3542881
2007/2008,British Columbia,59,"Life satisfaction, satisfied or very satisfied","Low 95% confidence interval, number of persons",Number,223,units,0,v49126931,146.1.1.45.2,3240552
2009/2010,British Columbia,59,"Life satisfaction, satisfied or very satisfied","Low 95% confidence interval, number of persons",Number,223,units,0,v49126931,146.1.1.45.2,3368383
2011/2012,British Columbia,59,"Life satisfaction, satisfied or very satisfied","Low 95% confidence interval, number of persons",Number,223,units,0,v49126931,146.1.1.45.2,3446016
2013/2014,British Columbia,59,"Life satisfaction, satisfied or very satisfied","Low 95% confidence interval, number of persons",Number,223,units,0,v49126931,146.1.1.45.2,3507434
2007/2008,British Columbia,59,"Life satisfaction, satisfied or very satisfied","High 95% confidence interval, number of persons",Number,223,units,0,v49126932,146.1.1.45.3,3300905
2009/2010,British Columbia,59,"Life satisfaction, satisfied or very satisfied","High 95% confidence interval, number of persons",Number,223,units,0,v49126932,146.1.1.45.3,3430937
2011/2012,British Columbia,59,"Life satisfaction, satisfied or very satisfied","High 95% confidence interval, number of persons",Number,223,units,0,v49126932,146.1.1.45.3,3513786
2013/2014,British Columbia,59,"Life satisfaction, satisfied or very satisfied","High 95% confidence interval, number of persons",Number,223,units,0,v49126932,146.1.1.45.3,3578328
2007/2008,British Columbia,59,"Life satisfaction, satisfied or very satisfied",Percent,Percent,239,units,0,v49126934,146.1.1.45.5,91.1
2009/2010,British Columbia,59,"Life satisfaction, satisfied or very satisfied",Percent,Percent,239,units,0,v49126934,146.1.1.45.5,91.2
2011/2012,British Columbia,59,"Life satisfaction, satisfied or very satisfied",Percent,Percent,239,units,0,v49126934,146.1.1.45.5,91
2013/2014,British Columbia,59,"Life satisfaction, satisfied or very satisfied",Percent,Percent,239,units,0,v49126934,146.1.1.45.5,91.6
2007/2008,British Columbia,59,"Life satisfaction, satisfied or very satisfied","Low 95% confidence interval, percent",Percent,239,units,0,v49126935,146.1.1.45.6,90.4
2009/2010,British Columbia,59,"Life satisfaction, satisfied or very satisfied","Low 95% confidence interval, percent",Percent,239,units,0,v49126935,146.1.1.45.6,90.5
2011/2012,British Columbia,59,"Life satisfaction, satisfied or very satisfied","Low 95% confidence interval, percent",Percent,239,units,0,v49126935,146.1.1.45.6,90.2
2013/2014,British Columbia,59,"Life satisfaction, satisfied or very satisfied","Low 95% confidence interval, percent",Percent,239,units,0,v49126935,146.1.1.45.6,90.7
2007/2008,British Columbia,59,"Life satisfaction, satisfied or very satisfied","High 95% confidence interval, percent",Percent,239,units,0,v49126936,146.1.1.45.7,91.8
2009/2010,British Columbia,59,"Life satisfaction, satisfied or very satisfied","High 95% confidence interval, percent",Percent,239,units,0,v49126936,146.1.1.45.7,91.9
2011/2012,British Columbia,59,"Life satisfaction, satisfied or very satisfied","High 95% confidence interval, percent",Percent,239,units,0,v49126936,146.1.1.45.7,91.8
2013/2014,British Columbia,59,"Life satisfaction, satisfied or very satisfied","High 95% confidence interval, percent",Percent,239,units,0,v49126936,146.1.1.45.7,92.4
2007/2008,British Columbia,59,"Life satisfaction, satisfied or very satisfied",Statistically different from the Canada rate,Number,223,units,0,v49126938,146.1.1.45.9,0
2009/2010,British Columbia,59,"Life satisfaction, satisfied or very satisfied",Statistically different from the Canada rate,Number,223,units,0,v49126938,146.1.1.45.9,-1
2011/2012,British Columbia,59,"Life satisfaction, satisfied or very satisfied",Statistically different from the Canada rate,Number,223,units,0,v49126938,146.1.1.45.9,-1
2013/2014,British Columbia,59,"Life satisfaction, satisfied or very satisfied",Statistically different from the Canada rate,Number,223,units,0,v49126938,146.1.1.45.9,0
2007/2008,British Columbia,59,"Life satisfaction, satisfied or very satisfied",Statistically different from previous reference period,Number,223,units,0,v49126930,146.1.1.45.12,0
2009/2010,British Columbia,59,"Life satisfaction, satisfied or very satisfied",Statistically different from previous reference period,Number,223,units,0,v49126930,146.1.1.45.12,0
2011/2012,British Columbia,59,"Life satisfaction, satisfied or very satisfied",Statistically different from previous reference period,Number,223,units,0,v49126930,146.1.1.45.12,0
2013/2014,British Columbia,59,"Life satisfaction, satisfied or very satisfied",Statistically different from previous reference period,Number,223,units,0,v49126930,146.1.1.45.12,0
2007/2008,British Columbia,59,"Perceived life stress, quite a lot (15 years and over)",Number of persons,Number,223,units,0,v42961706,146.1.1.18.1,748714
2009/2010,British Columbia,59,"Perceived life stress, quite a lot (15 years and over)",Number of persons,Number,223,units,0,v42961706,146.1.1.18.1,792229
2011/2012,British Columbia,59,"Perceived life stress, quite a lot (15 years and over)",Number of persons,Number,223,units,0,v42961706,146.1.1.18.1,792415
2013/2014,British Columbia,59,"Perceived life stress, quite a lot (15 years and over)",Number of persons,Number,223,units,0,v42961706,146.1.1.18.1,871287
2007/2008,British Columbia,59,"Perceived life stress, quite a lot (15 years and over)","Low 95% confidence interval, number of persons",Number,223,units,0,v42961707,146.1.1.18.2,712653
2009/2010,British Columbia,59,"Perceived life stress, quite a lot (15 years and over)","Low 95% confidence interval, number of persons",Number,223,units,0,v42961707,146.1.1.18.2,751856
2011/2012,British Columbia,59,"Perceived life stress, quite a lot (15 years and over)","Low 95% confidence interval, number of persons",Number,223,units,0,v42961707,146.1.1.18.2,749147
2013/2014,British Columbia,59,"Perceived life stress, quite a lot (15 years and over)","Low 95% confidence interval, number of persons",Number,223,units,0,v42961707,146.1.1.18.2,826028
2007/2008,British Columbia,59,"Perceived life stress, quite a lot (15 years and over)","High 95% confidence interval, number of persons",Number,223,units,0,v42961708,146.1.1.18.3,784776
2009/2010,British Columbia,59,"Perceived life stress, quite a lot (15 years and over)","High 95% confidence interval, number of persons",Number,223,units,0,v42961708,146.1.1.18.3,832602
2011/2012,British Columbia,59,"Perceived life stress, quite a lot (15 years and over)","High 95% confidence interval, number of persons",Number,223,units,0,v42961708,146.1.1.18.3,835683
2013/2014,British Columbia,59,"Perceived life stress, quite a lot (15 years and over)","High 95% confidence interval, number of persons",Number,223,units,0,v42961708,146.1.1.18.3,916546
2007/2008,British Columbia,59,"Perceived life stress, quite a lot (15 years and over)",Percent,Percent,239,units,0,v42961710,146.1.1.18.5,21
2009/2010,British Columbia,59,"Perceived life stress, quite a lot (15 years and over)",Percent,Percent,239,units,0,v42961710,146.1.1.18.5,21.4
2011/2012,British Columbia,59,"Perceived life stress, quite a lot (15 years and over)",Percent,Percent,239,units,0,v42961710,146.1.1.18.5,21
2013/2014,British Columbia,59,"Perceived life stress, quite a lot (15 years and over)",Percent,Percent,239,units,0,v42961710,146.1.1.18.5,22.8
